commitID,NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,bug
5443,1,1,1,0,7,0,433,1,3,0
5444,1,1,1,0,5,2,432,1,2,0
5445,1,1,1,0,2,0,431,0,2,0
5446,1,1,1,0,21,9,430,1,2,1
5447,1,1,1,0,2,2,429,1,2,1
5448,1,1,3,0.94639463,10,3,205,1,9,1
5450,1,1,1,0,39,0,389,0,1,0
5451,1,1,1,0,3,3,389,0,1,0
5452,1,1,1,0,21,21,389,0,1,1
5453,1,1,1,0,18,0,390,1,1,1
5454,1,1,1,0,26,3,384,0,1,1
5455,1,1,1,0,16,3,380,0,1,0
5456,1,1,1,0,11,11,375,1,1,0
5457,1,1,1,0,259,75,375,0,1,1
5458,1,1,1,0,75,6,322,0,1,0
5460,1,1,2,0.918295834,0,6,259,0,1,0
5469,1,1,3,0.315312202,177,198,170,0,21,0
5475,1,1,1,0,25,23,432,1,9,0
5476,1,1,1,0,2,2,431,1,9,0
5478,1,1,1,0,26,26,430,1,16,0
5479,1,1,1,0,9,9,430,1,12,0
5480,1,1,1,0,14,14,430,1,11,0
5481,1,1,1,0,2,2,430,1,9,0
5484,1,1,4,0.669899962,16,23,410,1,33,0
5485,1,1,1,0,0,84,416,1,17,0
5486,1,1,1,0,26,9,845,1,20,0
5487,1,1,1,0,2,2,834,1,19,0
5488,1,1,1,0,1,1,834,1,19,0
5489,1,1,1,0,13,4,834,1,18,0
5490,1,1,1,0,4,1,829,1,18,0
5491,1,1,1,0,333,0,21,1,14,0
5495,2,2,14,0.768346377,11,8,192,1,42,1
5499,1,1,1,0,462,0,13,1,13,1
5502,1,1,1,0,77,538,13,1,11,0
5509,1,1,1,0,0,67,15,1,6,0
5513,1,1,1,0,0,0,0,0,1,0
5515,1,1,1,0,2304,0,23,0,1,0
5525,1,1,1,0,0,67,15,1,6,0
5529,1,1,1,0,400,0,15,1,13,0
5540,1,1,2,0,3,0,200,1,2,1
5547,1,1,1,0,0,0,0,0,10,0
5553,1,1,1,0,250,625,8,1,22,0
5555,2,2,3,0.222726057,8,104,330,1,31,1
5556,1,1,2,0.134029796,171,14,290,1,30,1
5557,1,1,2,0.134029796,16,193,257,1,30,1
5564,1,1,1,0,28,14,72,1,18,1
5567,1,1,1,0,43,29,70,1,17,1
5577,1,1,1,0,16,0,64,1,13,1
5578,1,1,2,0.983129336,279,89,517,1,19,1
5580,1,1,1,0,12,12,83,1,12,1
5581,1,1,1,0,12,0,83,1,12,1
5584,1,1,1,0,25,25,81,1,10,0
5588,1,1,1,0,113,25,80,0,6,0
5590,1,1,1,0,13,0,75,1,5,0
5593,1,1,1,0,28,14,71,0,4,1
5597,1,1,1,0,0,22,46,0,1,0
5598,1,1,1,0,43,85,47,1,1,0
5602,1,1,1,0,778,333,81,0,2,0
5606,1,1,1,0,12,0,82,1,12,0
5618,1,1,11,0.888032777,20,11,230,1,20,0
5634,2,2,8,0.832885124,14,29,419,0,25,0
5636,1,1,1,0,250,625,8,1,22,0
5650,1,1,2,0.684038436,22,2,459,1,5,0
5666,1,1,3,0,0,0,45,1,1,1
5746,1,1,2,0.976020648,35,8,260,0,2,1
5758,1,1,2,0.141440543,157,61,230,0,5,1
5780,1,1,1,0,6,6,154,0,1,0
5786,1,1,1,0,20,0,51,1,1,0
5788,1,1,1,0,0,0,20,1,1,1
5789,1,1,2,0,0,0,39,0,1,1
5790,1,1,1,0,14,14,73,1,1,0
5791,1,1,1,0,14,14,73,1,1,0
5792,1,1,1,0,0,0,73,0,1,1
5793,1,1,2,0,95,8,550,1,31,1
5795,1,1,2,0.999856899,0,141,252,1,18,0
5797,3,3,15,0.895049836,8,6,643,1,36,1
5802,1,1,1,0,60,60,116,1,12,0
5806,1,1,1,0,9,9,115,0,11,0
5809,1,1,1,0,97,9,113,1,9,1
5819,1,1,1,0,45,9,110,1,5,0
5824,1,1,1,0,9,9,106,1,2,0
5826,1,1,1,0,13,13,78,0,1,0
5839,1,1,7,0.403875599,173,429,363,0,21,0
5851,2,2,7,0.879714377,5,6,324,1,35,0
5855,1,1,1,0,0,409,88,1,18,0
5856,1,1,1,0,0,0,0,1,1,0
5859,1,1,1,0,0,0,0,0,1,0
5861,1,1,2,0.896434996,1326,0,135,0,1,0
5862,2,2,2,0,0,0,17,1,2,1
5863,1,1,1,0,0,0,34,0,1,0
5864,1,1,1,0,0,0,0,0,9,0
5867,1,1,1,0,235,118,34,1,7,0
5868,1,1,3,1,56,28,24,1,10,0
5869,1,1,1,0,226,0,31,0,6,1
5870,1,1,1,0,440,40,25,1,5,1
5875,1,1,1,0,154,0,13,0,2,0
5876,1,1,15,0.594695377,762,596,81,0,3,0
5877,1,1,2,0.850207995,523,670,44,0,8,0
5881,1,1,10,0.630290687,324,524,306,0,24,0
5883,1,1,1,0,0,0,0,0,1,0
5887,1,1,1,0,2268,0,41,0,1,0
5892,1,1,1,0,0,0,0,0,1,0
5895,1,1,1,0,1791,0,43,1,1,0
5904,1,1,1,0,0,0,0,0,1,0
5907,1,1,1,0,264,195,776,0,1,0
5908,1,1,1,0,48,61,733,1,1,0
5909,1,1,1,0,2255,0,719,1,1,0
5917,1,1,1,0,450,200,20,1,7,0
5919,1,1,1,0,450,200,20,1,7,1
5922,1,1,1,0,111,111,18,1,6,1
5925,1,1,5,0.726957522,5,3,388,1,24,1
5926,1,1,1,0,67,67,15,0,4,0
5927,2,2,3,0.826713267,9,14,641,1,20,1
5928,1,1,2,0.918295834,3,17,294,1,21,1
5930,1,1,3,0.569340953,24,43,154,1,21,1
5931,1,1,2,0,6,1,811,1,19,1
5938,1,1,1,0,0,0,18,0,2,0
5939,1,1,1,0,0,0,0,1,1,0
5944,1,1,1,0,1,1,1342,0,1,0
5947,1,1,1,0,13,12,1344,1,1,0
5950,1,1,1,0,2,0,1338,0,1,0
5951,1,1,1,0,1957,0,1335,1,1,0
5952,1,1,1,0,27,7,147,1,33,0
5955,2,2,2,0.991703308,25,16,688,1,36,1
5958,2,2,2,0.946818832,39,53,685,1,36,1
5963,2,2,3,0.889835527,151,96,525,1,36,1
5969,2,2,2,0.943601631,15,12,649,1,36,1
5971,2,2,2,0.983306217,104,45,641,1,36,1
5974,1,1,1,0,3,0,350,1,32,0
5977,1,1,2,0.958042022,47,32,317,1,35,1
5978,1,1,1,0,3,0,335,1,32,0
5979,1,1,1,0,30,84,334,1,32,1
5982,1,1,1,0,6,3,346,1,31,0
5985,1,1,1,0,3,3,351,1,31,0
5987,1,1,2,0.405977038,56,0,332,1,33,1
5990,1,1,1,0,3,3,326,1,30,0
5991,1,1,1,0,285,184,326,1,30,1
5993,2,2,7,0.829064929,32,71,222,1,37,1
5996,1,1,2,0.977417818,31,22,318,1,36,0
5999,1,1,1,0,77,0,287,1,29,1
6001,1,1,1,0,4,0,271,1,28,0
6013,1,1,1,0,15,30,271,1,28,0
6015,2,3,5,0.7449403,5,2,1196,1,36,1
6016,2,2,3,0.999829955,44,66,664,1,33,1
6019,1,1,4,0.833106565,8,7,660,1,35,1
6020,3,3,5,0.934519555,3,11,596,1,35,1
6021,1,1,1,0,207,237,304,1,28,1
6022,1,1,3,0.974054214,31,27,537,1,33,1
6025,1,1,1,0,3,3,308,1,27,0
6027,1,1,2,1,1,1,687,1,31,1
6028,1,1,1,0,3,3,308,1,27,0
6030,1,1,2,0.934068055,44,19,317,1,30,0
6031,1,1,1,0,16,26,305,1,27,1
6037,2,2,4,0.300887947,93,70,485,1,32,1
6038,2,2,4,0.750136173,8,2,479,1,33,1
6040,1,1,2,0.591672779,19,5,286,1,28,0
6042,1,1,1,0,23,13,299,1,24,0
6043,2,2,3,0.9364171,9,12,541,1,29,1
6044,1,1,1,0,13,17,301,1,24,0
6048,1,1,1,0,3,3,301,1,23,1
6059,1,1,1,0,3,3,288,1,19,1
6060,1,1,1,0,42,0,288,1,19,1
6061,1,1,1,0,11,4,279,1,19,1
6069,1,1,1,0,150,0,187,1,19,1
6072,1,1,1,0,29,70,171,1,19,1
6075,1,1,1,0,12,12,166,1,19,0
6076,1,1,1,0,127,96,166,1,18,0
6077,1,1,1,0,6,6,166,1,18,0
6080,1,1,2,0.779349837,20,13,197,1,19,0
6081,1,1,1,0,12,12,168,1,18,0
6083,1,1,1,0,30,6,164,1,18,1
6084,1,1,2,0.823811633,10,25,449,1,20,1
6086,1,1,1,0,43,0,162,1,18,1
6087,1,1,1,0,63,13,160,1,18,1
6089,1,1,1,0,735,755,147,1,18,1
6091,1,1,1,0,6,6,154,1,17,1
6092,1,1,1,0,6,6,154,1,16,0
6093,1,1,1,0,71,19,154,1,16,1
6096,1,1,1,0,7,7,152,1,15,0
6097,1,1,1,0,86,112,152,1,14,0
6102,1,1,1,0,21,0,146,1,13,0
6103,1,1,1,0,14,14,145,1,12,1
6105,1,1,2,0.503258335,36,5,222,1,11,1
6107,1,1,1,0,0,43,139,1,8,0
6110,1,1,1,0,21,14,141,1,6,1
6111,1,1,1,0,7,0,141,1,6,0
6116,1,1,1,0,148,148,115,0,6,0
6121,1,1,1,0,84,0,83,1,6,0
6123,1,1,2,0.998000884,85,39,77,1,5,0
6124,1,1,1,0,130,52,77,1,5,1
6126,1,1,1,0,42,0,72,1,4,1
6133,1,1,1,0,212,176,85,0,2,0
6135,1,1,2,0.927338928,322,158,149,0,2,0
6139,1,1,1,0,86,113,151,1,15,0
6175,1,1,1,0,24,0,167,1,22,0
6176,1,1,1,0,12,12,166,1,19,0
6177,1,1,1,0,127,96,166,1,18,0
6178,1,1,1,0,6,6,166,1,18,0
6181,1,1,2,0.779349837,20,13,197,1,19,0
6197,2,2,4,0.783742494,8,0,1040,1,38,0
6199,1,1,1,0,46,26,306,1,28,0
6202,1,1,1,0,3,3,303,1,27,0
6203,1,1,1,0,17,26,303,1,27,0
6205,1,1,4,0.540264701,11,19,554,1,32,0
6206,1,1,1,0,23,13,302,1,24,0
6208,1,1,1,0,4,0,271,1,28,0
6211,1,1,1,0,15,30,270,1,28,0
6212,1,1,1,0,61,27,296,1,33,0
6213,1,1,1,0,34,34,290,1,32,0
6214,1,1,1,0,3,3,288,1,31,0
6215,1,1,1,0,3,3,288,1,31,0
6217,2,4,6,0.782314297,14,10,1069,1,41,1
6218,1,1,1,0,3,2,1295,1,35,0
6221,1,1,2,0.998265963,110,18,798,1,34,0
6222,2,3,5,0.772228323,29,2,889,1,37,1
6223,2,2,5,0.852543215,8,4,590,1,39,1
6225,1,1,1,0,2,0,1265,1,34,0
6228,1,1,1,0,7,2,1266,1,34,0
6234,1,1,1,0,2,2,1248,1,34,0
6235,2,2,2,0.963763043,77,86,1064,1,35,1
6238,3,3,6,0.905363834,8,9,685,1,42,0
6239,1,1,1,0,1,1,1309,1,33,0
6241,2,2,8,0.806185944,22,32,429,1,43,1
6243,1,1,1,0,1,1,1312,1,32,0
6246,3,3,7,0.917617017,30,46,491,1,41,1
6248,1,1,1,0,18,0,1306,1,32,1
6249,2,2,11,0.879818343,11,9,523,1,41,1
6251,1,1,1,0,4,3,1289,1,32,0
6252,1,1,1,0,144,108,1288,1,32,1
6255,1,1,1,0,14,21,1241,1,32,0
6260,2,2,3,0.918795956,42,50,573,1,34,1
6263,1,1,1,0,13,4,1217,1,32,0
6267,3,3,3,0.724834092,2,2,935,1,32,0
6268,2,2,2,0.319030493,65,29,1009,1,32,1
6269,3,3,3,0.850864229,4,5,820,1,33,1
6270,1,1,1,0,2,1,1151,1,31,1
6271,1,1,1,0,3,1,1150,1,31,0
6272,1,1,1,0,26,23,1150,1,31,0
6275,1,1,1,0,6,0,1149,1,31,1
6276,1,1,2,0.543564443,18,4,707,1,32,1
6277,2,3,6,0.826168432,20,6,706,1,35,1
6279,1,1,1,0,3,3,1108,1,31,0
6280,1,1,1,0,7,5,1108,1,31,0
6281,2,2,4,0.977553838,9,9,847,1,34,1
6282,1,1,1,0,29,7,1112,1,31,1
6283,1,1,1,0,1,1,1100,1,31,0
6288,2,2,3,0.819448372,5,6,786,1,34,1
6295,1,1,1,0,1,0,1037,1,31,0
6296,1,1,1,0,6,1,1036,1,31,0
6297,1,1,2,1,1,1,847,1,35,1
6299,1,1,3,0.986582069,26,59,445,1,33,1
6301,2,2,3,0.530973159,13,9,1315,1,35,1
6305,1,1,1,0,3,4,1067,1,31,1
6307,1,1,1,0,9,0,1068,1,31,0
6308,1,1,1,0,19,13,1062,1,31,0
6309,1,1,1,0,1,0,1061,1,31,0
6311,2,2,2,0.789271272,38,30,692,1,31,0
6312,1,1,1,0,3,4,1058,1,31,1
6314,2,2,3,0.934691014,23,16,537,1,33,1
6316,2,2,3,0.94004393,5,1,1322,1,35,1
6317,1,1,1,0,223,188,1090,1,31,1
6321,1,1,2,1,1,1,891,1,33,0
6322,1,1,1,0,8,13,1067,1,31,1
6326,1,1,1,0,49,28,1065,1,30,0
6327,2,2,4,0.932872297,12,9,520,1,33,1
6328,1,1,1,0,19,13,1051,1,30,1
6338,1,1,1,0,31,25,1046,1,29,0
6339,1,1,1,0,8,5,1043,1,29,0
6341,3,3,13,0.864869863,13,2,625,1,35,1
6343,1,1,1,0,2,2,1017,1,29,0
6344,1,1,4,0.540264701,11,19,558,1,32,1
6345,1,1,2,1,1,1,671,1,29,0
6346,1,1,1,0,20,25,1028,1,28,1
6347,1,1,2,0.970950594,2,3,573,1,28,0
6348,1,1,1,0,1,0,1030,1,28,0
6349,1,1,1,0,0,1,1029,1,28,0
6350,1,1,1,0,20,1,1030,1,28,0
6351,1,1,1,0,35,31,1018,1,28,1
6353,1,1,1,0,10,2,1015,1,27,0
6355,1,1,1,0,8,1,1012,1,27,1
6356,1,1,1,0,23,16,1010,1,27,1
6358,1,1,1,0,7,9,1015,1,27,1
6359,1,1,1,0,8,6,1016,1,27,0
6360,1,1,1,0,8,0,1015,1,27,0
6361,1,1,1,0,1,0,1012,1,27,0
6362,1,1,1,0,3,4,1011,1,27,0
6366,1,1,3,0.724834092,4,2,762,1,31,1
6367,1,1,1,0,1,1,1003,1,26,0
6368,1,1,1,0,1,0,1003,1,26,0
6369,1,1,1,0,2,3,1002,1,26,0
6370,1,1,1,0,5,5,1003,0,26,0
6373,1,1,1,0,3,0,1003,1,26,0
6374,1,1,1,0,6,4,1002,1,25,0
6376,1,1,1,0,1,1,1003,1,24,1
6377,1,1,1,0,1,0,1003,1,24,0
6378,1,1,1,0,1,1,1002,1,24,0
6379,1,1,1,0,4,0,1002,1,24,1
6383,1,1,1,0,2,1,994,1,24,0
6387,2,2,3,0.982141033,9,9,524,1,24,0
6388,1,1,1,0,3,6,990,1,24,1
6391,1,1,1,0,1,0,1005,1,24,1
6392,1,1,1,0,1,1,1004,1,23,1
6396,2,2,3,0.380003339,14,17,391,1,22,1
6397,2,2,3,0.380003339,17,14,392,1,22,1
6398,1,1,1,0,29,3,910,1,22,1
6399,2,2,4,0.634799637,32,12,439,1,22,1
6400,1,1,1,0,2,1,898,1,21,0
6401,1,1,1,0,33,18,897,1,21,1
6402,2,2,4,0.682697146,24,36,430,1,22,1
6403,1,1,1,0,9,6,888,1,21,0
6404,1,1,1,0,5,2,887,1,21,0
6408,1,1,1,0,2,2,893,1,21,0
6411,1,1,4,0.678389825,6,10,599,1,25,1
6412,1,1,1,0,1,1,870,1,21,0
6414,1,1,1,0,2,1,876,1,21,0
6415,1,1,1,0,1,0,876,1,21,0
6418,1,1,1,0,17,1,868,1,21,1
6421,1,1,1,0,133,48,849,1,21,1
6426,1,1,1,0,46,16,834,1,21,1
6430,1,1,1,0,2,2,850,1,21,0
6432,1,1,1,0,1,2,815,1,21,0
6434,1,1,1,0,2,0,818,1,20,1
6436,1,1,1,0,25,1,787,1,20,1
6438,1,1,2,1,2,2,471,1,21,0
6439,1,1,1,0,4,0,775,1,20,1
6440,1,1,1,0,3,1,773,1,19,0
6442,1,1,1,0,1,1,772,1,19,0
6443,1,1,1,0,16,5,772,1,19,1
6444,1,1,2,0.516421632,93,186,853,1,19,1
6446,1,1,1,0,20,16,855,1,19,0
6448,1,1,4,0.700129116,8,0,575,1,21,1
6451,1,1,2,0.371232327,8,9,845,1,19,1
6453,1,1,1,0,5,1,850,1,18,1
6454,1,1,1,0,37,34,847,1,18,1
6455,1,1,1,0,2,0,845,1,18,0
6456,1,1,2,1,1,1,840,1,20,0
6457,1,1,1,0,2,5,844,0,18,1
6458,1,1,1,0,5,2,846,1,18,0
6460,1,1,1,0,9,7,843,1,17,1
6461,1,1,1,0,7,12,839,1,17,1
6462,1,1,1,0,24,44,841,1,17,1
6463,1,1,1,0,1,1,847,1,17,1
6466,1,1,1,0,1,1,864,1,16,0
6467,1,1,1,0,6,0,864,1,16,0
6469,1,1,1,0,68,26,857,1,15,1
6470,1,1,2,0.346268574,64,2,818,1,17,1
6472,1,1,1,0,5,5,777,1,15,1
6473,1,1,1,0,5,8,777,1,15,1
6474,1,1,1,0,77,53,777,1,15,1
6478,1,1,1,0,42,44,687,1,14,1
6484,1,1,5,0.945943895,95,41,336,1,15,1
6486,1,1,1,0,2,2,661,1,12,0
6487,1,1,1,0,54,48,661,1,12,1
6488,1,1,1,0,6,3,658,0,12,0
6489,1,1,1,0,3,6,657,1,12,0
6490,1,1,1,0,35,2,658,1,12,1
6491,1,1,1,0,3,3,639,1,12,0
6493,1,1,1,0,5,9,640,1,12,1
6494,1,1,1,0,34,0,639,1,12,1
6496,1,1,1,0,3,3,605,1,12,0
6497,1,1,1,0,2,2,605,0,12,0
6498,1,1,4,0.837402807,86,1,517,0,12,1
6499,1,1,1,0,12,0,601,1,11,0
6501,1,1,1,0,3,5,595,1,11,0
6502,1,1,1,0,2,0,596,1,10,1
6507,1,1,1,0,10,0,584,1,9,0
6513,1,1,1,0,2,2,552,0,6,1
6515,1,1,1,0,16,29,552,0,6,0
6518,1,1,1,0,10,0,581,1,6,1
6519,1,1,2,0.650022422,14,4,484,1,6,0
6520,1,1,1,0,5,0,579,0,6,0
6521,1,1,1,0,0,2,577,1,6,0
6523,1,1,1,0,12,2,500,0,6,1
6524,1,1,1,0,18,14,496,1,6,0
6525,1,1,1,0,2,0,494,1,6,0
6530,1,1,1,0,23,0,478,1,6,1
6532,1,1,1,0,9,2,455,1,6,0
6533,1,1,1,0,11,7,454,0,6,0
6534,1,1,1,0,7,9,453,0,6,1
6535,1,1,1,0,42,20,453,1,6,0
6538,1,1,1,0,13,0,390,0,6,0
6545,1,1,1,0,11,17,348,1,5,1
6552,1,1,1,0,5,5,211,1,2,0
6554,1,1,2,0.811278124,13,8,190,1,2,0
6555,1,1,1,0,30,0,202,0,2,0
6557,1,1,1,0,44,29,206,0,2,1
6559,1,1,1,0,5,5,198,1,1,0
6561,1,1,1,0,15,5,196,1,1,0
6562,1,1,1,0,10,10,194,1,1,0
6565,1,1,1,0,223,43,256,0,2,0
6569,1,1,1,0,25,6,651,1,8,0
6572,1,1,4,0.798774005,480,384,326,0,10,0
6573,1,1,1,0,28,45,850,1,20,0
6574,1,1,1,0,7,12,855,1,18,0
6576,1,1,1,0,5,2,864,1,19,0
6620,1,1,1,0,1,0,798,1,28,0
6621,1,1,1,0,23,1,797,1,28,0
6623,1,1,1,0,10,6,789,1,26,0
6624,1,1,1,0,3,0,788,1,26,0
6625,1,1,1,0,1,1,787,1,24,0
6626,1,1,1,0,4,1,787,1,21,0
6628,1,1,1,0,25,1,787,1,20,0
6630,1,1,2,1,2,2,471,1,21,0
6631,1,1,1,0,4,0,775,1,20,0
6654,1,1,1,0,11,11,888,1,21,0
6658,1,1,1,0,8,5,883,1,21,0
6660,1,1,1,0,87,53,855,1,21,0
6665,1,1,1,0,20,13,1018,1,31,0
6666,1,1,1,0,4,2,1017,1,31,0
6668,1,1,1,0,3,4,1014,1,31,0
6669,1,1,1,0,3,0,1015,1,31,0
6670,1,1,1,0,9,14,1013,1,31,0
6671,1,1,2,0.970950594,2,2,661,1,31,0
6672,1,1,1,0,1,0,1018,1,30,0
6673,1,1,1,0,20,13,1017,1,30,0
6674,1,1,1,0,2,2,1015,1,29,0
6676,1,1,2,1,2,2,659,1,29,0
6677,1,1,1,0,20,25,1026,1,28,0
6678,1,1,2,0.970950594,2,3,572,1,28,0
6679,1,1,1,0,1,0,1028,1,28,0
6680,1,1,1,0,0,1,1027,1,28,0
6681,1,1,1,0,20,1,1028,1,28,0
6684,1,1,1,0,8,1,1018,1,27,0
6685,1,1,1,0,8,6,1016,1,27,0
6687,1,1,1,0,3,1,1043,1,31,0
6688,1,1,2,0.543564443,20,5,657,1,32,0
6691,1,1,1,0,1,0,1024,1,31,0
6692,2,2,2,0.970950594,4,8,1011,1,36,0
6693,1,1,1,0,3,2,1216,1,35,0
6694,1,1,1,0,1,1,1216,1,33,0
6708,1,1,1,0,5,5,219,1,13,0
6710,1,1,1,0,121,6,157,1,18,1
6726,1,1,1,0,52,4,669,1,14,1
6730,1,1,1,0,36,4,446,1,6,1
6731,1,1,1,0,2,2,435,1,6,0
6738,1,1,2,0.462749059,44,5,527,1,12,1
6750,1,1,1,0,5,0,829,1,3,1
6844,2,2,21,0.924712808,5,6,445,1,46,1
6852,2,2,5,0.889473577,8,7,579,1,40,0
6853,1,1,1,0,5,0,214,1,30,0
6855,2,2,2,0.811278124,17,6,177,1,30,0
6859,1,1,1,0,4,4,245,1,28,0
6860,1,1,1,0,4,4,245,1,27,0
6862,3,3,6,0.8670622,18,52,372,1,29,1
6865,1,1,1,0,8,8,251,1,27,1
6867,2,2,3,0.691917385,44,13,227,1,34,1
6868,2,3,5,0.627780751,57,30,223,1,33,0
6870,1,1,1,0,4,4,251,1,27,0
6872,1,1,1,0,68,68,250,1,26,1
6873,1,1,1,0,4,4,250,1,26,0
6875,1,1,1,0,100,88,250,1,26,1
6876,2,3,7,0.162589167,101,20,521,1,35,1
6880,1,1,1,0,37,4,246,1,24,0
6881,1,1,2,1,2,2,566,1,31,1
6885,1,1,1,0,21,21,234,1,23,0
6886,2,2,2,0.650022422,10,2,523,1,25,1
6887,1,1,1,0,13,9,234,1,23,1
6888,1,1,1,0,13,4,234,1,23,0
6889,1,1,1,0,91,17,232,1,23,1
6891,1,1,1,0,9,0,224,1,22,0
6892,1,1,1,0,22,0,224,1,21,0
6893,1,1,1,0,5,5,222,1,20,1
6904,1,1,1,0,63,4,224,1,18,1
6909,1,1,1,0,39,5,203,1,18,0
6912,1,1,1,0,90,149,201,1,18,0
6913,1,1,1,0,0,5,207,1,17,0
6914,1,1,1,0,14,5,208,1,17,1
6915,1,1,1,0,10,5,206,1,17,0
6916,1,1,1,0,0,24,206,1,17,0
6918,1,1,1,0,5,5,208,1,17,1
6921,1,1,2,0.018847175,228,830,530,1,20,1
6925,1,1,1,0,17,16,692,1,13,0
6926,1,1,2,0.918295834,3,1,886,1,16,0
6927,1,1,2,1,1,1,723,1,17,0
6928,1,1,1,0,363,223,691,1,13,1
6930,1,1,2,0.672294817,20,1,828,1,14,0
6931,1,1,1,0,6,3,625,1,12,0
6932,1,1,1,0,2,2,624,1,12,0
6933,1,1,1,0,10,10,624,1,12,1
6934,1,1,1,0,50,42,624,0,11,0
6935,1,1,1,0,19,6,637,1,11,0
6936,1,1,1,0,2,2,632,1,11,1
6938,1,1,1,0,19,19,632,1,11,1
6939,1,1,1,0,74,24,632,1,10,1
6940,1,1,1,0,3,0,611,1,10,0
6941,1,1,1,0,8,0,610,1,10,0
6942,1,1,1,0,46,44,608,1,10,1
6943,1,1,1,0,2,2,607,1,10,0
6944,1,1,1,0,28,3,607,1,9,1
6946,1,1,1,0,19,28,571,1,7,1
6947,1,1,1,0,0,3,573,0,7,0
6948,1,1,1,0,10,7,575,0,7,0
6949,1,1,1,0,2,0,574,0,7,1
6954,1,1,1,0,2,2,483,1,7,0
6956,1,1,1,0,50,11,441,0,7,0
6958,1,1,1,0,2,2,421,0,7,0
6960,1,1,2,0.291818257,32,5,534,1,7,0
6961,1,1,1,0,27,24,415,0,7,0
6962,1,1,1,0,2,2,414,1,7,0
6964,1,1,1,0,19,12,425,1,7,0
6971,1,1,1,0,28,23,393,1,6,0
6973,1,1,4,0.968130014,3,4,404,0,6,1
6975,1,1,2,0.422000517,47,28,471,1,5,1
6976,1,1,1,0,18,0,388,0,5,0
6979,1,1,1,0,3,3,380,0,5,0
6981,1,1,3,0.767531278,36,18,295,1,4,0
6982,1,1,1,0,11,0,377,1,4,1
6984,1,1,1,0,3,5,372,1,4,0
6985,1,1,1,0,24,5,373,0,4,1
6987,1,1,1,0,3,3,348,0,4,0
6988,1,1,1,0,365,3,348,1,4,1
6990,1,1,2,1,67,22,178,1,3,0
6992,1,1,1,0,4,0,270,0,3,1
6995,1,1,1,0,4,4,233,0,3,0
6999,1,1,1,0,6,6,176,1,3,0
7002,1,1,1,0,6,6,176,1,2,1
7004,1,1,1,0,0,11,175,0,1,0
7014,1,1,1,0,321,215,377,0,3,0
7016,1,1,1,0,403,381,181,0,3,0
7039,1,1,1,0,43,5,208,1,24,0
7041,1,1,1,0,10,5,206,1,17,0
7050,2,2,3,0.834202289,21,6,405,1,27,0
7051,1,1,1,0,38,4,237,1,24,0
7053,1,1,1,0,13,9,234,1,23,0
7054,1,1,1,0,8,8,250,1,27,0
7055,2,2,2,0.811278124,16,5,193,1,30,0
7056,1,1,1,0,0,0,0,1,17,0
7058,1,1,1,0,1,3,1177,1,16,0
7059,1,1,1,0,10,1,1178,1,15,0
7060,2,2,2,0.977942631,52,42,921,1,15,1
7066,1,1,2,0.998635964,4,13,689,1,13,0
7068,1,1,1,0,1,1,1152,1,9,0
7069,1,1,1,0,1,1,1152,1,9,0
7071,1,1,1,0,1,0,1085,1,9,1
7072,1,1,1,0,1,1,1084,1,8,0
7074,1,1,1,0,2,2,1083,1,5,0
7076,1,1,1,0,0,3,1083,0,3,0
7077,1,1,1,0,17,73,1085,1,3,1
7078,1,1,1,0,1322,1322,1136,0,2,1
7079,1,1,1,0,0,0,1136,0,1,0
7080,1,1,1,0,0,2,1135,0,3,0
7105,1,1,1,0,1,1,1152,1,9,0
7111,1,1,1,0,0,0,0,1,17,0
7129,1,1,1,0,10,10,201,1,13,0
7152,1,1,4,0.743305647,104,34,247,0,19,0
7183,1,1,1,0,0,14,74,1,14,0
7185,1,1,5,0.970106981,11,8,362,1,33,0
7186,1,1,1,0,13,13,75,1,13,0
7187,1,1,1,0,0,13,75,1,12,0
7189,1,1,1,0,53,53,76,1,11,0
7192,1,1,1,0,13,13,75,1,8,1
7195,1,1,1,0,683,0,60,1,7,1
7196,1,1,1,0,125,0,32,1,7,0
7201,1,1,1,0,29,29,35,1,6,1
7202,1,1,1,0,57,29,35,1,6,1
7207,1,1,1,0,1250,700,40,0,4,1
7210,1,1,2,0,1,1,519,1,13,1
7211,1,1,1,0,37,37,27,1,7,0
7229,1,1,1,0,13,13,75,1,13,0
7230,1,1,1,0,0,0,0,1,1,0
7232,1,1,1,0,1414,0,244,0,1,0
7233,1,1,1,0,0,0,0,0,1,0
7236,1,1,1,0,0,0,0,0,1,0
7237,1,1,1,0,1392,0,102,0,1,0
7240,1,1,2,0.998181915,1609,0,81,0,1,0
7241,1,1,1,0,0,0,0,0,1,0
7249,1,1,1,0,19,19,105,1,18,0
7250,1,1,1,0,10,10,105,1,18,0
7251,1,1,1,0,48,0,105,1,17,0
7252,1,1,1,0,618,922,102,1,17,1
7253,1,1,1,0,178,52,135,1,17,1
7256,1,1,1,0,133,67,15,1,16,1
7264,1,1,1,0,261,522,23,1,11,1
7268,1,1,1,0,483,379,29,1,11,1
7271,1,1,1,0,278,111,18,1,8,0
7273,1,1,1,0,222,0,18,0,6,1
7282,1,1,5,0,0,0,83,1,1,1
7283,1,1,1,0,80,0,25,0,2,0
7312,1,1,1,0,154,77,13,1,16,0
7314,1,1,1,0,19,19,105,1,18,0
